0.12593444039709062,0.05854524824540325,0.0250835781661434,0.07133053252613554,0.2085871731951902,0.07433248407239372,0.04277327018694938,0.049401944817782345,0.06996876227092638,0.11008588183823113,0.06373929923500724,0.10021738504874678,1
0.09694392781718693,0.04458233010690944,0.013777972043261102,0.03697544074481341,0.1404713886768585,0.07571931301159644,0.025702589453004725,0.04350248109008343,0.09441974884697736,0.18228240705870255,0.1323429035704463,0.11327949758015979,1
0.11740503759371179,0.03648815368877991,0.0067690452627974,0.04894441972439466,0.13750359841963722,0.05294077802797058,0.026523231974451122,0.04926956712323361,0.133519839903174,0.1943958154688221,0.1134264595682309,0.08281405324479671,1
0.0640563063212202,0.042072217763369835,0.02956131021131472,0.12147918269120517,0.24126227803845893,0.09798989740801041,0.01539266865632116,0.021968114514612107,0.09862720720335046,0.16830983297568056,0.06612409088663652,0.03315689332981993,1
0.038684705603537005,0.034509508714778495,0.02635301819774842,0.13379113216767596,0.2623928534474517,0.1010006475932835,0.019683779313160565,0.027707101910928667,0.10023685730366913,0.15225761539259838,0.0703565513139144,0.03302622904125376,1
0.13941813616666662,0.07459063209085354,0.015540390438550464,0.04026828921056805,0.11300357920112804,0.07451806411262062,0.028930354986333208,0.03968783582180688,0.09597865749252743,0.1784952096963842,0.12427481138469146,0.07529403939786952,1
0.17826362766982803,0.05908047764919307,0.01574800500376127,0.07045590908495619,0.16951558105849823,0.050182254984577596,0.017841109338638635,0.027658301893841646,0.09910141505890832,0.1993257596717262,0.05523768424185395,0.05758987434421685,1
0.19708276228514443,0.06567628011110409,0.02651551113769211,0.09838380506754359,0.2317827033617822,0.07634165382595731,0.019699795097143168,0.027791349701948,0.041261536849452496,0.08008436007211583,0.040261740216243194,0.09511850227387358,1
0.14990454943253353,0.06997405790679664,0.01165528916782441,0.015877914281210662,0.05580598782717275,0.03128400060848851,0.032348438047302225,0.058141448740702546,0.12665207143539792,0.1974527591939488,0.14096749707797154,0.10993598628065043,1
0.09652460565259305,0.047992111642850395,0.018305222741774284,0.062012614368915954,0.21624992817935784,0.12658000874513242,0.02883337769728587,0.0286740021730021,0.061488690629051455,0.12659223515378162,0.0915362931622264,0.09521090985402861,1
0.08018891895322819,0.05230055624553709,0.027738687793796554,0.04949161877856517,0.15920914305734754,0.0421245303702348,0.06675361616108497,0.08511481337933544,0.10916068193336949,0.160245017782149,0.06538297521518471,0.10228944033016706,1
0.05770408932122484,0.02117646195212888,0.01675838319163656,0.09320353276606956,0.1622769766759412,0.044944757517477424,0.01647435143424195,0.03532486636063826,0.1529970050353694,0.2619937462507728,0.08519192227244769,0.05195390722205144,1
